"TARGET_FLAG","TARGET_AMT","KIDSDRIV","AGE","HOMEKIDS","YOJ","INCOME","PARENT1","HOME_VAL","MSTATUS","SEX","EDUCATION","JOB","TRAVTIME","CAR_USE","BLUEBOOK","TIF","CAR_TYPE","RED_CAR","OLDCLAIM","CLM_FREQ","REVOKED","MVR_PTS","CAR_AGE","URBANICITY"
"0",0,0,31,2,10,47623,"Yes",0,"No","Female","High School","Blue Collar",27,"Commercial",4600,6,"Sports Car","No",35375,3,"Yes",0,1,"Urban"
"0",0,1,58,1,11,66762,"No",225043,"Yes","Male","PhD","Doctor",21,"Commercial",28600,4,"Panel Truck","Yes",4007,1,"Yes",6,17,"Urban"
"0",0,0,45,0,8,40368,"No",171248,"Yes","Female","Bachelors","Professional",37,"Private",10040,1,"Sports Car","No",0,0,"Yes",1,8,"Rural"
"0",0,0,51,0,12,62349,"No",202627,"Yes","Male","Bachelors","Blue Collar",38,"Commercial",12830,4,"Minivan","Yes",6127,2,"Yes",6,7,"Urban"
"0",0,0,44,0,14,134967,"No",335456,"Yes","Female","Masters","Manager",31,"Private",20580,13,"Pickup","No",0,0,"Yes",0,18,"Urban"
"1",4061,0,46,0,7,97231,"No",0,"No","Male","Masters","Professional",17,"Commercial",23350,13,"Panel Truck","Yes",4678,3,"Yes",6,17,"Urban"
"0",0,0,32,0,9,4060,"No",0,"No","Male","<High School","Student",25,"Private",9170,1,"Pickup","Yes",0,0,"Yes",0,1,"Urban"
"1",2041,0,45,2,12,63967,"No",335380,"Yes","Female","Masters","Manager",13,"Private",14780,7,"SUV","No",0,0,"Yes",0,12,"Urban"
"0",0,0,36,1,10,89112,"Yes",178667,"No","Female","Bachelors","Professional",55,"Private",24370,1,"Minivan","No",0,0,"Yes",0,1,"Rural"
"1",1736,0,33,1,11,25544,"Yes",0,"No","Female","<High School","Blue Collar",29,"Private",4050,1,"Sports Car","No",3971,2,"Yes",0,1,"Urban"
"0",0,0,43,2,16,63612,"No",220417,"Yes","Male","High School","Clerical",57,"Private",12160,10,"Minivan","No",0,0,"Yes",1,1,"Rural"
"0",0,0,52,0,14,94022,"No",273130,"Yes","Female","Masters","Lawyer",13,"Private",23260,10,"Sports Car","No",0,0,"Yes",4,15,"Urban"
"1",5160,0,50,0,12,180074,"No",442649,"Yes","Female","PhD","Doctor",59,"Private",35520,4,"Sports Car","No",4657,3,"Yes",6,1,"Urban"
"1",2524,2,43,3,16,99455,"No",268736,"Yes","Male","Bachelors","Professional",45,"Private",15750,11,"Minivan","Yes",0,0,"No",0,7,"Urban"
"0",0,0,30,0,8,52120,"No",0,"No","Male","Bachelors","Professional",11,"Commercial",28600,1,"Panel Truck","Yes",0,0,"Yes",1,1,"Rural"
"0",0,0,31,0,13,80861,"No",222576,"Yes","Male","Bachelors","Blue Collar",20,"Commercial",29980,6,"Panel Truck","No",0,0,"Yes",1,6,"Rural"
"0",0,0,43,2,14,92815,"No",247752,"Yes","Male","Bachelors","Professional",36,"Private",10780,6,"Minivan","Yes",20585,1,"Yes",5,13,"Urban"
"0",0,0,53,0,0,0,"No",93901,"No","Female","PhD","Home Maker",55,"Private",14340,4,"SUV","No",0,0,"Yes",0,10,"Rural"
"0",0,2,38,2,7,34984,"No",165512,"Yes","Female","<High School","Clerical",32,"Private",22400,7,"SUV","No",0,0,"Yes",0,4,"Rural"
"0",0,0,35,0,12,52216,"No",0,"No","Male","High School","Blue Collar",29,"Private",10220,1,"Pickup","Yes",0,0,"No",0,1,"Rural"
"0",0,0,52,0,10,104067,"No",319855,"Yes","Female","PhD","Manager",33,"Private",35760,6,"SUV","No",0,0,"Yes",0,18,"Urban"
"0",0,0,44,0,12,138942,"No",228990,"No","Male","<High School","Clerical",39,"Commercial",21960,7,"Van","Yes",0,0,"Yes",0,1,"Rural"
"0",0,0,52,0,14,74422,"No",247486,"Yes","Female","Bachelors","Professional",5,"Commercial",22490,9,"Pickup","No",0,0,"Yes",0,7,"Urban"
"0",0,0,38,0,7,74705,"No",217457,"No","Female","Bachelors","Professional",14,"Private",15070,1,"Minivan","No",0,0,"Yes",1,3,"Urban"
"0",0,0,53,0,15,186173,"No",529523,"Yes","Female","Masters","Lawyer",11,"Private",25420,7,"Minivan","No",0,0,"Yes",0,14,"Urban"
"0",0,0,41,0,13,49470,"No",0,"No","Male","Bachelors","Professional",21,"Private",10550,1,"Pickup","No",2987,2,"Yes",2,12,"Urban"
"1",2124,1,36,2,12,95942,"Yes",0,"No","Female","Masters","Manager",46,"Private",14690,4,"SUV","No",17070,2,"No",6,19,"Urban"
"0",0,0,42,0,6,71797,"No",0,"No","Female","Masters","Lawyer",36,"Private",25200,4,"Pickup","No",0,0,"Yes",3,15,"Urban"
"0",0,0,54,0,8,37092,"No",0,"No","Female","<High School","Clerical",42,"Private",13170,4,"SUV","No",0,0,"Yes",0,5,"Rural"
"0",0,0,44,0,0,0,"No",97040,"Yes","Female","High School","Home Maker",36,"Private",1500,7,"SUV","No",0,0,"Yes",1,8,"Rural"
"1",4934,0,25,1,10,35714,"Yes",0,"No","Male","<High School","Clerical",28,"Private",18850,7,"Van","No",0,0,"Yes",1,1,"Urban"
"0",0,0,42,2,12,73661,"Yes",0,"No","Female","<High School","Blue Collar",45,"Commercial",25940,4,"Minivan","No",0,0,"Yes",0,1,"Rural"
"0",0,0,34,1,5,33865,"No",131342,"Yes","Male","High School","Blue Collar",17,"Commercial",16350,6,"Van","Yes",6968,3,"Yes",0,1,"Urban"
"1",4021,1,37,2,13,107961,"No",333680,"Yes","Male","Bachelors","Blue Collar",44,"Commercial",16970,1,"Van","Yes",2374,1,"No",10,7,"Urban"
"0",0,0,36,2,8,45034,"Yes",175140,"No","Male","High School","Manager",5,"Private",14160,7,"Minivan","No",0,0,"Yes",1,1,"Urban"
"0",0,0,52,0,13,92182,"No",286479,"Yes","Female","High School","Blue Collar",55,"Commercial",20160,1,"Minivan","No",7888,2,"Yes",0,1,"Urban"
"1",2723,2,41,2,15,173572,"No",447608,"Yes","Female","Masters","Lawyer",34,"Private",24180,1,"SUV","No",10877,1,"Yes",5,25,"Urban"
"0",0,0,43,3,15,102262,"No",266234,"Yes","Female","Masters","Lawyer",47,"Private",15490,9,"SUV","No",0,0,"Yes",1,15,"Urban"
"0",0,0,52,0,9,151150,"No",414734,"Yes","Male","Masters","Manager",29,"Private",23490,10,"Minivan","Yes",0,0,"Yes",0,10,"Urban"
"0",0,0,49,0,12,115044,"No",311980,"No","Female","PhD","Doctor",18,"Private",17900,1,"Minivan","No",0,0,"Yes",0,14,"Urban"
"0",0,0,48,0,15,77039,"No",0,"No","Female","Masters","Manager",25,"Private",9200,6,"SUV","No",0,0,"Yes",0,13,"Urban"
"1",3981,0,35,0,8,61486,"No",190316,"No","Female","Masters","Lawyer",14,"Private",5000,6,"SUV","No",0,0,"Yes",3,17,"Urban"
"1",6836.2569919,0,51,0,0,0,"No",0,"No","Female","<High School","Student",23,"Private",6600,1,"SUV","No",27503,4,"No",1,1,"Urban"
"0",0,0,47,0,14,40044,"No",180968,"Yes","Female","Bachelors","Manager",17,"Private",13710,13,"SUV","No",35275,3,"Yes",1,1,"Urban"
"1",2489,0,52,0,11,84438,"No",0,"No","Female","Masters","Manager",65,"Private",16940,1,"Minivan","No",0,0,"Yes",1,17,"Urban"
"0",0,0,54,0,8,217584,"No",456526,"Yes","Female","PhD","Manager",29,"Private",31180,11,"Pickup","No",0,0,"Yes",2,12,"Urban"
"1",5212,0,53,0,11,30319,"No",175890,"No","Female","High School","Professional",8,"Private",6800,6,"SUV","No",0,0,"Yes",2,1,"Urban"
"0",0,3,41,3,14,128895,"No",373531,"Yes","Female","Masters","Professional",10,"Commercial",44270,13,"Van","No",0,0,"Yes",4,9,"Urban"
"1",714,0,24,4,12,803,"Yes",114965,"No","Female","<High School","Home Maker",69,"Private",3980,7,"Sports Car","No",1391,2,"Yes",0,6,"Urban"
"0",0,0,33,1,13,19824,"No",94883,"Yes","Female","High School","Clerical",53,"Private",4990,6,"SUV","No",0,0,"Yes",0,8,"Urban"
"0",0,0,43,2,7,5352,"No",60715,"Yes","Female","High School","Home Maker",61,"Private",8560,1,"SUV","No",0,0,"Yes",0,10,"Rural"
"0",0,1,38,2,15,40342,"No",189439,"Yes","Female","Bachelors","Clerical",5,"Private",8230,1,"SUV","No",0,0,"Yes",1,14,"Rural"
"0",0,0,43,3,15,61852,"No",176219,"Yes","Female","High School","Blue Collar",30,"Commercial",12260,11,"Minivan","No",0,0,"Yes",0,1,"Rural"
"1",5530,0,29,1,0,0,"Yes",0,"No","Female","High School","Student",40,"Commercial",15610,4,"SUV","No",7857,2,"Yes",2,1,"Urban"
"0",0,0,47,0,11,72156,"No",272736,"Yes","Female","<High School","Blue Collar",40,"Commercial",10800,1,"SUV","No",4136,2,"Yes",0,1,"Rural"
"1",5692,1,44,2,17,204668,"Yes",0,"No","Male","Masters","Professional",32,"Commercial",21970,1,"Van","Yes",0,0,"Yes",0,17,"Urban"
"0",0,0,33,2,8,92261,"Yes",0,"No","Male","Bachelors","Blue Collar",28,"Private",13380,1,"Minivan","Yes",0,0,"Yes",0,13,"Urban"
"0",0,0,47,0,13,63367,"No",182321,"Yes","Male","High School","Clerical",28,"Private",14460,10,"Minivan","No",0,0,"Yes",0,1,"Urban"
"1",8116,0,44,0,9,40069,"No",0,"No","Male","Bachelors","Student",28,"Commercial",12070,10,"Minivan","Yes",1529,3,"Yes",7,10,"Urban"
"0",0,0,48,0,10,111305,"No",0,"No","Female","PhD","Doctor",59,"Private",8260,4,"Sports Car","No",6682,3,"Yes",3,18,"Urban"
"1",5685,0,48,0,10,23588,"No",174929,"Yes","Female","High School","Clerical",61,"Private",9500,1,"SUV","No",31664,2,"No",3,7,"Urban"
"1",4487,0,27,3,13,104575,"Yes",0,"No","Male","Bachelors","Blue Collar",42,"Commercial",25660,4,"Panel Truck","Yes",0,0,"Yes",2,12,"Urban"
"0",0,0,49,0,13,19377,"No",0,"No","Female","Bachelors","Manager",43,"Private",12850,6,"SUV","No",4761,2,"Yes",2,7,"Urban"
"1",3953,0,50,0,10,80108,"No",0,"No","Female","Bachelors","Professional",42,"Private",16140,6,"Sports Car","No",0,0,"No",0,13,"Urban"
"0",0,0,55,0,15,86516,"No",311279,"Yes","Male","Bachelors","Professional",52,"Private",17070,6,"Van","Yes",31798,2,"Yes",4,1,"Urban"
"0",0,0,30,0,10,74725,"No",0,"No","Male","Bachelors","Manager",38,"Private",11970,13,"Pickup","No",5891,5,"Yes",4,10,"Urban"
"0",0,1,40,3,14,53456,"No",166725,"Yes","Female","Bachelors","Professional",19,"Private",15350,6,"SUV","No",9724,1,"Yes",2,12,"Urban"
"0",0,0,60,0,11,4103,"No",103570,"Yes","Female","<High School","Home Maker",51,"Private",7910,4,"SUV","No",0,0,"Yes",4,10,"Rural"
"0",0,0,44,1,7,109254,"Yes",0,"No","Female","Bachelors","Professional",5,"Private",24150,1,"Sports Car","No",0,0,"No",1,14,"Urban"
"0",0,0,30,1,7,0,"Yes",0,"No","Female","High School","Home Maker",5,"Private",13180,3,"SUV","No",0,0,"Yes",0,6,"Urban"
"0",0,0,38,2,12,26074,"No",167980,"Yes","Female","High School","Clerical",22,"Private",10500,1,"SUV","No",0,0,"Yes",3,1,"Urban"
"1",1700,0,35,0,8,96291,"No",0,"No","Female","Bachelors","Blue Collar",46,"Commercial",14320,15,"SUV","No",3597,2,"Yes",5,5,"Urban"
"1",4790,0,29,1,14,51724,"No",148689,"Yes","Male","High School","Professional",45,"Commercial",10330,7,"Pickup","No",0,0,"No",2,1,"Urban"
"0",0,1,43,1,3,154611,"Yes",0,"No","Male","Masters","Lawyer",53,"Private",31830,10,"Minivan","Yes",0,0,"No",0,19,"Urban"
"1",8441,0,53,0,0,130,"No",136780,"Yes","Female","High School","Home Maker",46,"Private",7100,13,"SUV","No",0,0,"Yes",1,5,"Urban"
"0",0,0,28,1,5,87052,"No",215053,"Yes","Female","Bachelors","Professional",54,"Private",13200,3,"SUV","No",0,0,"Yes",1,8,"Urban"
"0",0,0,58,0,14,36927,"No",0,"No","Male","High School","Clerical",29,"Commercial",30410,7,"Panel Truck","Yes",0,0,"Yes",0,8,"Rural"
"0",0,0,41,0,8,97472,"No",294809,"Yes","Female","PhD","Doctor",43,"Private",38820,1,"SUV","No",0,0,"Yes",3,8,"Urban"
"0",0,0,43,0,7,29435,"No",0,"No","Female","High School","Clerical",37,"Private",27500,4,"Minivan","No",0,0,"Yes",3,1,"Rural"
"0",0,0,54,0,13,40783,"No",166605,"Yes","Female","High School","Blue Collar",44,"Commercial",12400,4,"Minivan","No",0,0,"Yes",0,10,"Urban"
"0",0,1,39,2,0,0,"No",87282,"Yes","Female","High School","Home Maker",27,"Private",8490,1,"SUV","No",0,0,"Yes",0,6,"Urban"
"0",0,0,49,0,4,85739,"No",282600,"No","Male","Bachelors","Professional",6,"Private",14970,7,"Minivan","Yes",27548,3,"No",2,1,"Urban"
"0",0,0,49,0,0,0,"No",0,"No","Male","High School","Student",38,"Commercial",6400,1,"Pickup","Yes",0,0,"No",0,9,"Rural"
"1",6961,0,44,0,9,53122,"No",216534,"Yes","Female","High School","Blue Collar",23,"Commercial",11210,4,"SUV","No",7312,1,"Yes",0,8,"Urban"
"1",32037.630995,0,64,0,10,83033,"No",275175,"No","Male","Masters","Lawyer",17,"Private",23620,1,"Minivan","No",0,0,"Yes",0,19,"Urban"
"0",0,0,50,0,3,87332,"No",265923,"Yes","Male","Bachelors","Blue Collar",49,"Commercial",24060,6,"Panel Truck","No",0,0,"Yes",1,11,"Rural"
"0",0,0,38,0,12,73664,"No",0,"No","Female","Bachelors","Blue Collar",43,"Commercial",13950,4,"SUV","No",0,0,"Yes",1,13,"Rural"
"0",0,0,44,1,12,64586,"No",198774,"Yes","Male","Bachelors","Professional",24,"Private",11180,10,"Minivan","Yes",0,0,"Yes",0,1,"Urban"
"0",0,0,46,0,8,54667,"No",0,"No","Female","Masters","Lawyer",17,"Private",27440,6,"Minivan","No",0,0,"Yes",1,15,"Urban"
"0",0,0,47,0,11,30960,"No",190150,"Yes","Female","Bachelors","Manager",31,"Private",9300,4,"Sports Car","No",0,0,"Yes",0,4,"Urban"
"0",0,0,43,0,11,229983,"No",0,"No","Male","PhD","Manager",16,"Commercial",24910,13,"Panel Truck","Yes",8983,2,"Yes",1,15,"Urban"
"1",3989,0,48,0,10,106752,"No",0,"No","Male","Bachelors","Professional",46,"Private",19540,4,"Van","Yes",8212,3,"Yes",2,15,"Urban"
"0",0,0,41,0,8,55364,"No",0,"No","Male","High School","Clerical",17,"Commercial",31390,1,"Panel Truck","Yes",0,0,"Yes",3,1,"Rural"
"0",0,0,49,0,0,0,"No",0,"Yes","Male","Bachelors","Student",24,"Commercial",6400,4,"Pickup","Yes",7399,2,"Yes",1,15,"Urban"
"0",0,1,45,2,11,39978,"No",162767,"Yes","Female","Bachelors","Blue Collar",16,"Commercial",10000,3,"Sports Car","No",0,0,"Yes",1,12,"Urban"
"0",0,0,40,0,12,48640,"No",0,"No","Male","High School","Blue Collar",19,"Commercial",10360,1,"Pickup","No",0,0,"Yes",0,4,"Rural"
"0",0,0,33,0,8,102981,"No",302779,"Yes","Male","High School","Professional",29,"Private",16680,1,"Van","Yes",0,0,"Yes",0,11,"Rural"
"0",0,0,48,0,10,84647,"No",235879,"Yes","Male","PhD","Doctor",21,"Private",14760,1,"Minivan","Yes",30076,1,"No",0,15,"Urban"
"0",0,0,28,1,10,16045,"Yes",0,"No","Male","<High School","Clerical",42,"Private",1590,4,"Minivan","Yes",0,0,"Yes",1,5,"Rural"
"0",0,0,38,2,14,54064,"No",201418,"Yes","Female","Bachelors","Professional",7,"Private",5300,6,"Sports Car","No",2307,2,"Yes",3,7,"Urban"
"1",5453,1,44,1,13,80824,"No",259932,"Yes","Male","Masters","Professional",41,"Private",9580,1,"Minivan","No",40929,1,"No",0,16,"Urban"
"1",27521.496976,0,50,0,7,50899,"No",0,"No","Female","High School","Blue Collar",55,"Commercial",11590,10,"SUV","No",0,0,"Yes",3,1,"Urban"
"0",0,0,47,0,11,42303,"No",199772,"Yes","Male","High School","Blue Collar",29,"Commercial",10430,1,"Minivan","Yes",0,0,"No",0,1,"Urban"
"1",3374,0,48,0,11,34449,"No",164590,"Yes","Male","<High School","Blue Collar",47,"Private",1500,1,"Minivan","Yes",0,0,"Yes",3,1,"Urban"
"0",0,0,52,0,12,69741,"No",200725,"Yes","Female","Masters","Lawyer",21,"Private",28700,7,"Minivan","No",0,0,"Yes",0,10,"Urban"
"0",0,0,46,0,13,36607,"No",206422,"Yes","Male","High School","Blue Collar",85,"Commercial",17540,10,"Van","No",0,0,"Yes",1,1,"Rural"
"0",0,0,28,0,8,62294,"No",177386,"No","Male","High School","Blue Collar",43,"Commercial",18370,7,"Van","Yes",0,0,"Yes",1,8,"Rural"
"0",0,0,39,0,11,101105,"No",0,"No","Male","PhD","Doctor",42,"Private",28800,6,"Minivan","Yes",0,0,"Yes",0,19,"Urban"
"1",2931,0,67,1,14,79801,"No",219318,"Yes","Female","High School","Professional",66,"Private",14080,4,"Sports Car","No",5898,3,"Yes",3,1,"Urban"
"1",980,0,30,2,0,0,"Yes",0,"No","Female","High School","Student",55,"Commercial",4500,1,"SUV","No",0,0,"No",0,8,"Urban"
"0",0,0,47,0,13,55920,"No",213697,"No","Male","High School","Blue Collar",46,"Commercial",26700,6,"Panel Truck","Yes",0,0,"Yes",1,1,"Urban"
"0",0,0,44,0,12,5069,"No",0,"No","Female","<High School","Student",37,"Private",8060,7,"SUV","No",1022,1,"Yes",1,1,"Urban"
"0",0,2,39,2,13,109387,"No",263198,"Yes","Male","Bachelors","Blue Collar",20,"Commercial",5330,6,"Pickup","Yes",0,0,"Yes",0,6,"Rural"
"0",0,1,45,3,13,16086,"No",108026,"Yes","Male","<High School","Clerical",5,"Private",15270,6,"Minivan","Yes",2997,1,"Yes",0,1,"Urban"
"0",0,0,49,0,10,122192,"No",337259,"No","Male","Masters","Lawyer",32,"Commercial",33960,1,"Panel Truck","No",0,0,"Yes",0,17,"Urban"
"1",698,0,50,0,0,0,"No",0,"Yes","Male","<High School","Student",57,"Commercial",7350,4,"Pickup","No",17009,3,"No",4,1,"Urban"
"0",0,0,54,0,11,29393,"No",0,"Yes","Female","<High School","Blue Collar",29,"Private",18710,7,"Sports Car","No",0,0,"No",0,1,"Urban"
"0",0,0,34,1,12,42192,"No",152848,"Yes","Male","High School","Blue Collar",35,"Commercial",25820,11,"Panel Truck","Yes",0,0,"Yes",0,1,"Rural"
"0",0,0,55,0,5,30028,"No",198232,"Yes","Female","High School","Clerical",10,"Private",9430,7,"SUV","No",0,0,"Yes",0,1,"Rural"
"0",0,1,43,3,11,17225,"No",96761,"Yes","Male","<High School","Clerical",41,"Private",20700,1,"Van","Yes",0,0,"Yes",0,1,"Urban"
"0",0,0,45,0,12,36544,"No",123639,"Yes","Female","High School","Professional",57,"Private",15670,6,"SUV","No",0,0,"Yes",0,1,"Rural"
"1",2091,0,34,1,0,0,"Yes",0,"No","Female","High School","Home Maker",22,"Private",10510,4,"SUV","No",4422,3,"Yes",9,1,"Urban"
"0",0,0,66,1,17,96830,"No",325826,"Yes","Male","Masters","Professional",23,"Private",11180,7,"SUV","No",0,0,"Yes",0,16,"Urban"
"1",4873,0,49,0,8,3044,"No",0,"No","Female","High School","Student",65,"Private",1800,6,"Sports Car","No",0,0,"Yes",4,1,"Urban"
"0",0,0,48,0,5,92868,"No",256927,"Yes","Female","Masters","Manager",31,"Commercial",28970,4,"Pickup","No",0,0,"Yes",2,9,"Urban"
"0",0,0,29,0,0,0,"No",83783,"Yes","Male","<High School","Student",55,"Private",12710,3,"Minivan","Yes",24718,2,"Yes",0,5,"Urban"
"0",0,0,52,0,12,42255,"No",0,"No","Male","High School","Blue Collar",61,"Commercial",22280,3,"Minivan","No",0,0,"Yes",1,12,"Urban"
"0",0,0,51,1,11,66501,"No",197809,"Yes","Female","Bachelors","Professional",42,"Commercial",13250,1,"Pickup","No",7049,2,"Yes",7,14,"Urban"
"0",0,0,50,0,13,43218,"No",192238,"Yes","Male","Masters","Lawyer",14,"Private",16200,10,"Minivan","No",0,0,"No",4,17,"Urban"
"0",0,1,43,1,11,73247,"Yes",0,"No","Female","Masters","Lawyer",12,"Private",13170,4,"Sports Car","No",3338,1,"Yes",6,16,"Urban"
"1",5803,1,38,1,13,7443,"No",0,"Yes","Male","<High School","Student",21,"Commercial",6040,4,"Pickup","Yes",0,0,"Yes",1,1,"Urban"
"0",0,0,35,0,12,78582,"No",185020,"Yes","Male","Bachelors","Manager",28,"Private",12860,4,"Minivan","Yes",0,0,"Yes",1,6,"Urban"
"0",0,0,46,0,14,0,"No",84030,"Yes","Female","<High School","Student",15,"Private",2040,1,"SUV","No",0,0,"Yes",3,8,"Rural"
"0",0,0,39,2,14,50875,"No",131770,"Yes","Female","<High School","Blue Collar",23,"Commercial",14100,6,"Sports Car","No",0,0,"Yes",3,1,"Urban"
"0",0,0,31,1,5,11878,"No",110650,"Yes","Female","PhD","Manager",17,"Private",11530,1,"SUV","No",8837,1,"Yes",2,17,"Urban"
"0",0,0,47,0,9,107414,"No",0,"No","Female","Masters","Home Maker",50,"Commercial",21220,7,"Pickup","No",8295,2,"Yes",2,17,"Urban"
"0",0,0,51,0,12,118821,"No",350398,"Yes","Male","Masters","Lawyer",28,"Private",12880,4,"Minivan","No",0,0,"Yes",3,10,"Urban"
"0",0,0,52,0,14,52939,"No",251642,"Yes","Female","Bachelors","Manager",22,"Private",9290,6,"SUV","No",9795,2,"Yes",2,9,"Urban"
"1",5349,1,44,3,13,216412,"No",495325,"Yes","Male","PhD","Manager",40,"Commercial",28770,1,"Panel Truck","No",1312,3,"Yes",0,18,"Urban"
"1",4696,0,50,0,12,47991,"No",214996,"No","Female","Bachelors","Blue Collar",53,"Commercial",11300,6,"SUV","No",2159,1,"Yes",0,9,"Urban"
"0",0,2,41,3,13,96830,"No",273341,"Yes","Male","Bachelors","Manager",32,"Private",11980,1,"Minivan","Yes",0,0,"Yes",0,12,"Urban"
"0",0,0,51,0,3,93268,"No",302157,"Yes","Female","<High School","Clerical",32,"Private",43350,10,"Van","No",0,0,"Yes",1,1,"Urban"
"0",0,0,40,0,11,15249,"No",0,"No","Male","<High School","Student",32,"Private",6680,4,"Pickup","No",0,0,"Yes",0,1,"Urban"
"0",0,0,50,0,12,43892,"No",197955,"Yes","Female","High School","Professional",30,"Commercial",27980,3,"Pickup","No",0,0,"Yes",2,8,"Rural"
"0",0,1,42,1,9,32797,"No",160661,"Yes","Female","Masters","Lawyer",63,"Private",21690,1,"Minivan","No",0,0,"Yes",2,14,"Urban"
"0",0,0,51,0,11,103374,"No",298213,"Yes","Male","PhD","Doctor",47,"Commercial",12040,17,"Pickup","No",4938,1,"Yes",0,16,"Urban"
"1",3782,0,57,0,15,25761,"No",149672,"Yes","Male","Bachelors","Clerical",57,"Private",11940,1,"Pickup","No",4792,1,"Yes",8,11,"Urban"
"0",0,0,43,1,12,164733,"Yes",0,"No","Female","PhD","Lawyer",19,"Private",26070,4,"Minivan","No",0,0,"Yes",0,13,"Urban"
"0",0,1,37,2,0,0,"Yes",0,"No","Male","Bachelors","Student",33,"Commercial",7450,1,"Pickup","Yes",0,0,"Yes",2,11,"Urban"
"0",0,0,24,0,12,12527,"No",70594,"Yes","Female","Bachelors","Clerical",19,"Private",13980,1,"Minivan","Yes",0,0,"Yes",0,7,"Urban"
"0",0,0,41,0,10,198600,"No",460196,"Yes","Female","PhD","Manager",5,"Private",19480,6,"SUV","No",0,0,"Yes",2,12,"Urban"
"1",5657,0,28,4,10,10032,"No",0,"Yes","Male","Bachelors","Student",13,"Commercial",5850,1,"Pickup","Yes",12269,1,"No",0,12,"Urban"
"0",0,0,45,1,10,69411,"Yes",0,"No","Female","High School","Blue Collar",34,"Commercial",12940,7,"Minivan","No",0,0,"No",1,1,"Urban"
"0",0,0,40,2,13,69946,"No",260369,"Yes","Female","Bachelors","Clerical",51,"Private",12490,4,"SUV","No",0,0,"Yes",1,11,"Rural"
"0",0,1,45,2,9,164669,"No",386273,"Yes","Male","PhD","Manager",21,"Private",13270,15,"Minivan","No",0,0,"Yes",2,17,"Urban"
"1",4408,0,52,0,11,54983,"No",223545,"Yes","Male","Masters","Professional",24,"Commercial",12200,2,"Pickup","Yes",9093,3,"Yes",7,12,"Urban"
"1",26187.937223,0,41,1,14,59115,"Yes",0,"No","Male","Bachelors","Professional",25,"Commercial",36980,6,"Panel Truck","Yes",0,0,"Yes",4,5,"Urban"
"0",0,0,30,3,18,22780,"No",116924,"Yes","Female","High School","Clerical",8,"Private",9930,16,"Minivan","No",1641,1,"Yes",5,8,"Urban"
"0",0,2,45,3,0,0,"No",71936,"Yes","Female","High School","Home Maker",36,"Private",13110,1,"SUV","No",0,0,"Yes",0,1,"Rural"
"0",0,0,53,0,12,13003,"No",0,"No","Female","<High School","Clerical",16,"Private",11650,10,"SUV","No",6175,1,"Yes",2,7,"Urban"
"0",0,0,41,0,12,145260,"No",409592,"Yes","Male","PhD","Doctor",12,"Commercial",20130,21,"Van","Yes",4188,1,"Yes",5,15,"Urban"
"0",0,1,44,2,12,48288,"Yes",0,"No","Female","High School","Blue Collar",23,"Commercial",13280,6,"SUV","No",0,0,"Yes",2,12,"Urban"
"0",0,0,45,0,7,155990,"No",405671,"Yes","Female","Masters","Lawyer",30,"Private",6000,4,"SUV","No",0,0,"Yes",0,11,"Urban"
"0",0,0,35,1,11,77486,"Yes",232815,"No","Male","Bachelors","Manager",28,"Private",13690,1,"Minivan","Yes",0,0,"Yes",0,1,"Urban"
"1",4034,0,46,0,10,88632,"No",258636,"Yes","Female","High School","Blue Collar",34,"Commercial",15670,3,"Sports Car","No",7864,3,"Yes",2,9,"Urban"
"0",0,0,46,0,10,81941,"No",277792,"No","Female","Masters","Lawyer",5,"Private",14290,1,"Minivan","No",0,0,"Yes",0,13,"Urban"
"0",0,0,55,0,5,132661,"No",410563,"Yes","Female","Bachelors","Blue Collar",39,"Commercial",7000,1,"SUV","No",0,0,"Yes",1,6,"Urban"
"1",3698,0,36,1,8,61320,"Yes",0,"No","Female","Bachelors","Manager",34,"Private",11580,4,"SUV","No",23198,3,"No",5,12,"Urban"
"0",0,0,45,0,0,0,"No",70232,"Yes","Female","High School","Home Maker",38,"Private",23460,7,"Minivan","No",0,0,"Yes",2,1,"Urban"
