"TARGET_FLAG","TARGET_AMT","KIDSDRIV","AGE","HOMEKIDS","YOJ","PARENT1","MSTATUS","SEX","EDUCATION","JOB","TRAVTIME","CAR_USE","BLUEBOOK","TIF","CAR_TYPE","RED_CAR","OLDCLAIM","CLM_FREQ","REVOKED","MVR_PTS","CAR_AGE","URBANICITY","INCOME_THOU","HOME_VAL_THOU"
"0",0,0,50,0,11,"0","1","Female","High School","Clerical",5,"Private",8770,4,"SUV","0",0,0,"0",3,9,"0",22.683,143.229
"0",0,0,58,1,8,"0","1","Female","Masters","Manager",21,"Private",24240,6,"Pickup","0",0,0,"0",0,17,"1",150.352,421.665
"0",0,0,53,0,0,"0","0","Male","High School","Student",35,"Commercial",8930,3,"Minivan","1",0,0,"0",0,1,"0",21.267,0
"1",1519.0838481,0,38,1,9,"1","0","Male","High School","Professional",40,"Commercial",5300,10,"Pickup","1",0,0,"1",0,1,"1",19.122,0
"0",0,0,42,0,11,"0","1","Female","Bachelors","Manager",36,"Private",5700,7,"SUV","0",971,2,"0",4,15,"1",107.562,281.386
"1",4303,1,45,2,15,"0","1","Female","Bachelors","Blue Collar",57,"Commercial",30870,1,"Pickup","0",41476,1,"1",4,12,"1",64.916,232.064
"0",0,0,55,0,12,"0","1","Male","High School","Blue Collar",26,"Private",14950,7,"Minivan","0",0,0,"0",0,8,"0",81.769,295.162
"1",3089,2,42,3,0,"1","0","Female","High School","Home Maker",8,"Commercial",19620,1,"Pickup","0",28816,4,"1",2,8,"0",0,83.913
"0",0,0,49,0,9,"0","0","Male","PhD","Doctor",22,"Commercial",26250,7,"Panel Truck","0",0,0,"0",0,8,"1",174.329,417.731
"0",0,0,52,0,13,"0","1","Female","High School","Blue Collar",33,"Commercial",13750,10,"SUV","0",0,0,"0",1,9,"1",70.232,241.35
"0",0,0,57,2,16,"1","0","Male","Masters","Manager",5,"Private",14350,4,"Minivan","0",0,0,"0",0,13,"1",71.518,0
"0",0,0,48,0,11,"0","1","Female","High School","Clerical",5,"Private",11040,4,"SUV","0",3901,3,"0",1,1,"1",47.354,171.779
"0",0,0,48,0,10,"0","1","Male","High School","Clerical",42,"Private",6640,7,"Minivan","1",0,0,"0",0,1,"0",48.837,198.193
"0",0,0,42,2,13,"0","1","Female","Bachelors","Home Maker",25,"Private",7520,1,"Sports Car","0",1101,1,"0",0,9,"1",7.313,94.969
"0",0,0,41,0,12,"0","0","Female","Bachelors","Professional",21,"Private",28710,4,"Minivan","0",0,0,"0",0,8,"1",95.076,0
"0",0,0,62,0,14,"0","1","Male","Masters","Lawyer",5,"Private",22220,6,"SUV","1",0,0,"1",0,20,"1",89.562,255.843
"1",6506,0,32,4,14,"0","1","Female","High School","Home Maker",42,"Private",26020,11,"Pickup","0",10626,1,"0",4,6,"1",7.308,111.775
"0",0,0,48,0,12,"0","1","Female","Masters","Manager",31,"Private",10810,4,"SUV","0",0,0,"1",2,16,"1",45.085,188.77
"0",0,0,32,4,0,"0","1","Female","<High School","Student",25,"Private",6640,1,"SUV","0",3468,1,"0",0,5,"1",16.976,0
"0",0,0,57,1,9,"0","1","Male","Bachelors","Manager",29,"Commercial",21770,6,"Van","1",1324,1,"0",6,8,"1",51.633,181.31
"1",980,0,29,1,10,"1","0","Male","High School","Clerical",35,"Private",13680,7,"Minivan","1",4814,3,"0",5,1,"1",17.984,0
"0",0,0,41,2,11,"0","1","Female","High School","Professional",11,"Private",26270,1,"Sports Car","0",0,0,"0",6,1,"1",44.972,128.494
"1",1911,0,49,0,0,"0","0","Female","Bachelors","Student",16,"Commercial",8820,1,"Pickup","0",29572,3,"1",2,9,"1",0,0
"0",0,0,48,0,16,"0","1","Female","Bachelors","Professional",13,"Private",7640,6,"Sports Car","0",0,0,"0",0,1,"1",56.932,225.092
"1",5126,0,54,0,6,"0","1","Male","High School","Blue Collar",36,"Commercial",12120,4,"Minivan","1",1520,3,"0",8,5,"1",52.206,188.403
"0",0,0,39,2,13,"0","1","Male","<High School","Clerical",57,"Commercial",11330,6,"Pickup","0",0,0,"0",0,5,"0",17.015,113.792
"1",1833,0,39,3,12,"1","0","Male","<High School","Clerical",20,"Commercial",8450,6,"Pickup","1",7262,2,"0",0,1,"1",12.332,98.982
"0",0,0,51,0,11,"0","1","Male","Bachelors","Manager",10,"Commercial",33570,6,"Panel Truck","1",0,0,"0",2,14,"1",103.445,299.787
"0",0,0,61,0,9,"0","1","Female","Masters","Lawyer",5,"Private",21160,10,"Sports Car","0",0,0,"0",0,15,"1",79.528,286.107
"1",3213,1,45,2,13,"0","1","Male","Masters","Manager",30,"Commercial",36330,1,"Panel Truck","0",0,0,"0",0,1,"1",90.479,250.111
"1",4544,0,26,3,11,"0","1","Male","High School","Clerical",40,"Private",17370,1,"Van","0",7081,3,"0",0,9,"0",28.726,119.21
"0",0,0,48,0,14,"0","0","Male","Bachelors","Clerical",33,"Commercial",9970,10,"Pickup","1",0,0,"0",0,1,"1",69.643,245.463
"1",4857,0,57,0,12,"0","1","Female","High School","Blue Collar",39,"Commercial",10100,1,"SUV","0",0,0,"0",4,3,"1",35.436,187.051
"1",5524,0,58,0,16,"0","1","Female","High School","Blue Collar",52,"Commercial",9960,13,"SUV","0",1444,1,"0",6,10,"1",45.977,198.173
"0",0,0,43,0,12,"0","1","Female","Masters","Lawyer",36,"Private",5800,15,"Sports Car","0",0,0,"0",5,15,"1",115.221,308.209
"0",0,0,52,0,12,"0","1","Male","High School","Blue Collar",44,"Commercial",12000,1,"Minivan","1",31448,3,"0",0,1,"0",43.993,149.835
"1",4578,0,30,2,0,"0","1","Male","High School","Student",5,"Commercial",5850,10,"Pickup","0",31401,3,"1",1,1,"1",13.49,95.447
"1",5052,0,37,0,12,"0","0","Male","<High School","Clerical",49,"Private",5200,1,"Minivan","1",1020,1,"0",4,1,"1",33.236,165.82
"0",0,0,66,0,15,"0","1","Male","Bachelors","Manager",40,"Private",25280,6,"Pickup","0",2596,2,"0",2,17,"1",35.095,200.581
"0",0,0,37,1,9,"1","0","Female","PhD","Lawyer",40,"Private",23340,9,"Pickup","0",0,0,"0",5,22,"1",67.175,0
"0",0,0,61,0,12,"0","1","Male","High School","Manager",53,"Private",20040,13,"Minivan","1",0,0,"0",0,8,"1",31.716,155.029
"0",0,0,45,2,9,"1","0","Male","Bachelors","Manager",13,"Commercial",8810,6,"Pickup","1",1055,3,"0",1,1,"1",57.095,0
"1",5273,0,32,3,0,"0","1","Female","Bachelors","Home Maker",51,"Private",13140,6,"Sports Car","0",0,0,"0",0,4,"0",0,64.184
"1",2658,0,58,0,13,"0","1","Male","High School","Clerical",58,"Commercial",11130,1,"Pickup","0",5712,4,"0",3,1,"1",38.259,195.213
"0",0,0,49,0,12,"0","0","Female","High School","Blue Collar",21,"Private",6200,1,"SUV","0",0,0,"0",0,1,"0",60.049,227.054
"0",0,0,49,0,14,"0","1","Male","PhD","Manager",10,"Commercial",45680,6,"Panel Truck","1",0,0,"0",2,12,"1",192.843,340.877
"0",0,0,45,0,11,"0","1","Female","<High School","Blue Collar",45,"Private",19510,1,"SUV","0",0,0,"0",3,1,"1",118.996,292.222
"0",0,0,47,0,12,"0","1","Male","High School","Blue Collar",51,"Private",14770,4,"Minivan","0",0,0,"0",2,1,"1",54.319,217.348
"0",0,0,48,0,11,"0","1","Male","High School","Blue Collar",9,"Commercial",12050,3,"Pickup","0",2878,1,"0",0,1,"1",105.516,583.508
"0",0,0,68,0,14,"0","1","Female","Masters","Lawyer",20,"Private",11040,4,"Sports Car","0",5209,2,"0",4,13,"1",50.096,247.477
"0",0,0,45,2,0,"1","0","Female","Masters","Home Maker",23,"Commercial",6000,17,"Sports Car","0",52068,1,"0",4,20,"1",0,0
"0",0,0,51,0,12,"0","0","Male","Bachelors","Professional",41,"Private",18260,7,"Minivan","1",3077,2,"0",0,8,"1",72.035,0
"0",0,0,44,0,13,"0","1","Female","Masters","Manager",24,"Private",26770,1,"Minivan","0",0,0,"0",5,11,"1",116.675,353.981
"1",4614,2,44,3,14,"1","0","Female","<High School","Clerical",38,"Private",9670,3,"SUV","0",0,0,"0",0,5,"1",15.385,0
"0",0,0,46,0,11,"0","1","Male","Bachelors","Manager",32,"Private",15160,1,"Minivan","1",0,0,"0",0,6,"1",57.456,207.4
"1",6907,0,50,0,8,"0","1","Female","High School","Blue Collar",40,"Commercial",6730,17,"SUV","0",0,0,"1",0,10,"1",91.589,287.485
"0",0,0,44,2,15,"0","1","Female","<High School","Blue Collar",48,"Commercial",10600,17,"Pickup","0",0,0,"0",0,7,"1",52.956,186.5
"1",4148,2,43,3,11,"1","0","Female","Masters","Manager",29,"Private",19510,1,"Sports Car","0",8890,3,"0",0,15,"1",137.103,0
"0",0,0,39,0,11,"0","0","Female","<High School","Blue Collar",39,"Commercial",25740,1,"Van","0",10535,1,"0",4,1,"1",67.011,0
"0",0,0,48,0,12,"0","0","Female","High School","Blue Collar",18,"Commercial",8810,16,"Sports Car","0",4852,1,"0",5,1,"1",25.094,0
"0",0,0,47,0,6,"0","0","Female","PhD","Doctor",38,"Private",16320,8,"SUV","0",13518,1,"0",4,11,"1",101.231,0
"0",0,0,57,0,15,"0","1","Female","High School","Blue Collar",56,"Private",17440,6,"SUV","0",0,0,"1",1,11,"0",51.737,167.419
"0",0,0,35,2,13,"0","1","Male","Bachelors","Professional",26,"Private",10550,1,"Pickup","1",4223,2,"0",8,11,"1",90.456,322.327
"1",6077,0,53,0,14,"0","0","Female","Masters","Lawyer",15,"Private",18300,1,"Sports Car","0",0,0,"0",0,11,"1",77.1,0
"0",0,0,33,1,10,"1","0","Female","High School","Blue Collar",33,"Commercial",4800,1,"SUV","0",6772,3,"0",0,1,"0",30.885,142.22
"0",0,0,66,2,0,"0","1","Female","PhD","Home Maker",45,"Private",22240,1,"Sports Car","0",0,0,"0",0,10,"1",0,148.288
"0",0,0,51,0,11,"0","1","Female","Masters","Lawyer",62,"Private",19620,6,"SUV","0",0,0,"0",3,18,"1",83.293,261.529
"0",0,0,41,0,10,"0","0","Male","Bachelors","Professional",48,"Private",10740,4,"Minivan","1",519,4,"0",2,1,"1",51.424,0
"0",0,0,51,0,12,"0","1","Male","<High School","Blue Collar",55,"Private",15340,6,"Minivan","1",4868,2,"0",6,5,"1",30.758,305.727
"0",0,0,51,0,12,"0","0","Male","Bachelors","Professional",29,"Private",17750,1,"Van","1",0,0,"0",2,9,"1",97.713,296.752
"0",0,0,57,1,17,"0","1","Male","Masters","Manager",15,"Private",14040,6,"Minivan","0",0,0,"0",0,1,"1",61.412,224.518
"1",5429,0,48,0,0,"0","1","Male","High School","Student",20,"Private",10230,4,"Minivan","0",0,0,"0",2,1,"1",11.515,0
"0",0,0,41,3,15,"0","1","Male","PhD","Doctor",27,"Private",18240,13,"Van","1",0,0,"0",0,8,"1",126.363,349.884
"0",0,0,45,0,9,"0","1","Male","High School","Clerical",35,"Private",12730,6,"Minivan","0",1332,2,"0",2,6,"1",39.089,206.898
"0",0,0,33,2,0,"0","1","Male","Bachelors","Student",37,"Commercial",23520,10,"Panel Truck","0",3236,1,"0",0,10,"1",62.036,153.659
"0",0,1,39,3,5,"1","0","Female","Bachelors","Clerical",67,"Private",9640,6,"SUV","0",2068,2,"0",0,13,"0",26.44,0
"0",0,0,39,1,13,"0","1","Female","Bachelors","Blue Collar",28,"Commercial",30410,1,"Pickup","0",0,0,"0",0,9,"0",96.707,313.359
"0",0,0,43,0,0,"0","0","Male","High School","Student",26,"Private",16170,3,"Minivan","1",42604,1,"0",0,1,"1",0.263,0
"0",0,0,42,1,13,"0","1","Female","Masters","Lawyer",33,"Private",18450,6,"SUV","0",0,0,"0",0,15,"1",122.085,351.792
"0",0,0,40,3,10,"1","0","Male","<High School","Clerical",22,"Private",7050,6,"Pickup","0",0,0,"0",3,1,"0",15.519,158.83
"0",0,0,31,2,12,"0","1","Male","High School","Professional",57,"Private",16550,6,"Van","1",0,0,"0",0,1,"0",112.632,298.529
"0",0,0,38,0,11,"0","0","Male","Bachelors","Professional",30,"Commercial",17850,7,"Van","0",0,0,"0",0,3,"0",91.952,282.565
"1",5061,0,57,0,14,"0","1","Female","Masters","Lawyer",59,"Private",10060,6,"SUV","0",4478,3,"0",8,1,"1",28.629,191.973
"1",2516,1,39,2,13,"0","1","Male","High School","Manager",6,"Private",10210,1,"Pickup","1",0,0,"1",0,10,"1",52.95,187.514
"0",0,0,57,0,0,"0","1","Male","PhD","Doctor",31,"Commercial",7200,4,"Pickup","0",2059,3,"0",2,15,"1",179.696,472.122
"1",2967,0,45,0,11,"0","0","Male","High School","Professional",16,"Commercial",11300,6,"Pickup","1",16239,2,"1",5,1,"1",52.966,0
"0",0,0,36,0,0,"0","1","Male","High School","Student",52,"Commercial",13350,17,"Minivan","1",0,0,"1",0,7,"0",0,0
"0",0,0,35,2,12,"1","0","Male","High School","Professional",18,"Private",12190,14,"Pickup","0",4688,2,"0",0,1,"1",71.903,261.075
"0",0,0,63,0,12,"0","1","Female","High School","Home Maker",28,"Private",9210,13,"Sports Car","0",0,0,"0",0,1,"1",0,140.248
"1",3642,1,45,2,8,"0","1","Female","Bachelors","Blue Collar",17,"Commercial",19880,1,"Sports Car","0",0,0,"1",0,13,"1",48.819,198.108
"0",0,2,40,3,14,"1","0","Female","<High School","Blue Collar",5,"Private",8260,6,"SUV","0",0,0,"0",0,1,"1",20.126,138.444
"1",1779,0,39,0,9,"0","0","Female","High School","Clerical",47,"Private",14520,7,"Sports Car","0",7191,1,"0",3,1,"1",36.33,0
"0",0,0,51,0,7,"0","1","Male","PhD","Blue Collar",43,"Commercial",32670,7,"Panel Truck","1",14738,1,"0",0,21,"1",232.256,583.973
"0",0,0,53,0,11,"0","1","Male","Bachelors","Professional",36,"Private",11530,10,"Pickup","0",0,0,"0",2,11,"1",47.264,215.249
"0",0,0,46,0,14,"0","0","Male","High School","Manager",8,"Commercial",11980,4,"Pickup","1",7109,2,"0",4,8,"1",30.322,0
"0",0,0,58,0,13,"0","0","Female","Masters","Professional",25,"Private",26880,4,"Minivan","0",0,0,"0",0,15,"1",84.608,250.392
"0",0,0,39,0,10,"0","1","Male","Bachelors","Blue Collar",42,"Commercial",10880,4,"Pickup","1",0,0,"0",0,12,"1",53.918,156.83
"1",2827,1,38,2,0,"1","0","Female","High School","Home Maker",24,"Private",5920,4,"Sports Car","0",0,0,"0",3,6,"1",0,0
"1",3702,3,42,3,0,"0","1","Male","High School","Student",47,"Commercial",5800,1,"Pickup","1",0,0,"0",1,11,"1",0,0
"0",0,0,46,0,0,"0","1","Female","High School","Student",5,"Private",13420,1,"SUV","0",0,0,"1",2,12,"1",0,0
"0",0,0,45,2,13,"1","0","Female","PhD","Manager",26,"Commercial",39900,6,"Van","0",0,0,"0",2,17,"1",136.408,0
"0",0,0,41,3,15,"0","1","Female","High School","Professional",38,"Private",11510,17,"SUV","0",7383,1,"0",2,6,"1",96.291,177.209
"1",3766,1,39,2,0,"0","1","Female","High School","Student",10,"Private",5600,1,"SUV","0",0,0,"0",2,6,"1",10.666,0
"0",0,0,41,0,11,"0","1","Male","Bachelors","Blue Collar",14,"Commercial",18330,1,"Van","0",7147,3,"0",5,10,"1",54.113,244.929
"0",0,0,40,0,12,"0","1","Female","PhD","Doctor",16,"Private",11970,1,"SUV","0",0,0,"0",2,7,"1",114.853,326.499
"0",0,0,39,0,6,"0","1","Female","Bachelors","Clerical",49,"Private",9570,7,"Sports Car","0",0,0,"0",1,13,"1",77.125,210.84
"1",6542,0,46,0,12,"0","1","Male","Bachelors","Professional",52,"Commercial",11700,6,"Pickup","1",712,1,"0",6,8,"1",56.006,190.938
"1",5640,0,35,3,0,"0","1","Male","High School","Student",39,"Private",20770,1,"Van","1",0,0,"0",6,1,"1",16.227,0
"1",5139,0,53,0,12,"0","0","Male","<High School","Blue Collar",41,"Private",11250,1,"Pickup","1",5103,3,"0",0,1,"1",35.168,175.879
"0",0,0,48,0,11,"0","0","Male","Masters","Manager",23,"Private",9920,4,"Minivan","0",0,0,"0",3,12,"1",36.225,153.355
"0",0,0,52,0,11,"0","1","Female","Masters","Manager",40,"Private",30200,1,"Minivan","0",0,0,"0",3,6,"1",90.349,299.552
"0",0,0,44,2,15,"1","0","Female","Bachelors","Manager",51,"Private",28640,1,"Sports Car","0",7537,1,"0",0,9,"1",85.472,310.143
"0",0,0,53,0,12,"0","1","Female","Bachelors","Home Maker",64,"Private",27550,1,"Pickup","0",0,0,"0",0,10,"0",32.354,179.566
"0",0,0,53,0,11,"0","0","Female","PhD","Lawyer",42,"Private",26500,11,"Pickup","0",0,0,"0",0,20,"1",197.036,498.667
"0",0,0,54,0,0,"0","1","Male","Bachelors","Home Maker",64,"Private",7730,6,"Pickup","1",0,0,"0",1,6,"1",52.383,197.029
"1",3350,0,28,2,11,"0","1","Female","<High School","Home Maker",10,"Commercial",26350,1,"Pickup","0",3683,2,"0",4,5,"1",12.891,86.839
"0",0,0,48,0,9,"0","0","Male","Bachelors","Manager",16,"Private",15160,1,"Minivan","0",0,0,"0",1,10,"1",88.552,0
"0",0,0,32,2,14,"0","1","Male","High School","Clerical",43,"Commercial",19680,10,"Van","0",0,0,"0",1,9,"0",34.658,219.966
"0",0,0,45,0,8,"0","0","Male","<High School","Blue Collar",52,"Commercial",27660,6,"Panel Truck","0",0,0,"0",0,8,"0",55.06,0
"1",2850,0,43,0,13,"0","1","Female","High School","Blue Collar",20,"Commercial",7110,4,"SUV","0",0,0,"0",0,1,"1",49.533,255.386
"0",0,0,49,0,0,"0","0","Female","<High School","Student",54,"Private",6550,6,"SUV","0",0,0,"0",0,6,"0",1.545,0
"0",0,0,39,0,12,"0","0","Male","Bachelors","Clerical",44,"Private",8520,10,"Minivan","0",0,0,"0",3,11,"0",33.57,189.197
"0",0,0,38,0,6,"0","1","Male","Masters","Manager",41,"Commercial",21900,11,"Van","0",0,0,"0",0,9,"1",172.67,455.41
"0",0,0,51,0,4,"0","0","Female","High School","Clerical",24,"Private",6600,6,"SUV","0",0,0,"0",0,1,"0",40.481,0
"0",0,0,40,3,11,"1","0","Male","Bachelors","Professional",34,"Private",16010,4,"Minivan","0",0,0,"0",1,1,"1",88.075,256.761
"0",0,0,48,0,13,"0","1","Female","Bachelors","Manager",62,"Private",7250,4,"Minivan","0",0,0,"0",0,7,"1",42.768,214.528
"1",2106,0,57,0,15,"0","0","Female","Masters","Lawyer",33,"Private",36350,9,"Van","0",8456,2,"0",3,16,"1",162.818,427.325
"1",2199,0,36,0,14,"0","1","Female","High School","Professional",19,"Commercial",2670,1,"SUV","0",0,0,"0",0,9,"1",66.335,241.407
"1",6639,0,46,0,12,"0","0","Female","High School","Clerical",60,"Private",9200,4,"Minivan","0",0,0,"0",1,9,"1",28.996,137.891
"0",0,0,40,0,7,"0","0","Male","High School","Professional",23,"Private",15450,13,"Minivan","1",0,0,"0",0,9,"1",52.718,210.922
"0",0,0,40,3,9,"0","1","Female","Bachelors","Blue Collar",44,"Private",14610,8,"Minivan","0",0,0,"0",0,7,"0",45.216,198.322
"1",7483.2266888,0,58,0,11,"0","0","Male","Bachelors","Blue Collar",15,"Commercial",21170,7,"Van","1",0,0,"0",3,15,"1",70.745,237.422
"0",0,0,53,0,7,"0","1","Female","High School","Home Maker",54,"Private",7150,10,"SUV","0",0,0,"0",2,7,"1",3.528,73.903
"1",12588.264531,0,44,3,17,"1","0","Female","High School","Clerical",47,"Private",18880,4,"SUV","0",37642,3,"1",6,1,"1",35.066,0
"1",663,2,40,2,14,"0","1","Female","Bachelors","Clerical",31,"Private",15150,14,"SUV","0",1190,2,"0",0,1,"1",58,244.016
"1",2052,0,59,0,13,"0","1","Male","Masters","Professional",37,"Commercial",19210,6,"Van","1",45254,2,"1",9,13,"1",61.159,208.072
"0",0,0,50,0,11,"0","0","Male","Masters","Professional",41,"Commercial",33500,1,"Panel Truck","0",0,0,"1",2,20,"1",81.15,252.133
"0",0,0,57,0,9,"0","1","Male","<High School","Clerical",73,"Private",6800,5,"Pickup","1",0,0,"0",0,1,"1",26.222,165.896
"1",7135,0,46,0,13,"0","0","Female","Bachelors","Professional",33,"Private",12610,1,"SUV","0",5219,3,"0",5,11,"1",65.075,0
"0",0,0,48,0,9,"0","0","Male","Masters","Professional",42,"Commercial",33040,1,"Panel Truck","1",0,0,"0",2,17,"1",144.906,0
"0",0,0,33,2,11,"0","1","Male","<High School","Blue Collar",36,"Commercial",8170,1,"Pickup","1",0,0,"0",0,1,"0",21.863,82.928
"0",0,0,44,0,13,"0","0","Female","PhD","Doctor",37,"Private",28650,10,"Van","0",4069,1,"0",7,16,"1",169.602,0
"1",7088.358289,0,33,2,10,"1","0","Male","<High School","Blue Collar",39,"Commercial",4900,10,"Pickup","1",0,0,"0",1,6,"0",30.863,97.212
"0",0,0,48,0,11,"0","1","Male","Bachelors","Blue Collar",51,"Commercial",16550,10,"Van","0",0,0,"0",2,11,"1",98.569,271.115
"0",0,0,41,0,7,"0","0","Female","Masters","Professional",11,"Private",6820,10,"SUV","0",0,0,"0",0,1,"1",53.202,167.495
"0",0,0,46,0,12,"0","0","Female","<High School","Blue Collar",18,"Private",13210,3,"SUV","0",0,0,"0",1,8,"0",47.655,0
"0",0,0,58,0,11,"0","0","Male","Masters","Lawyer",23,"Private",10620,6,"Pickup","0",0,0,"0",0,14,"1",91.223,0
"0",0,0,60,0,15,"0","1","Male","Masters","Manager",15,"Commercial",24590,6,"Panel Truck","0",5292,2,"0",7,14,"1",91.519,251.79
"1",8363,0,48,0,11,"0","0","Female","PhD","Doctor",25,"Commercial",38290,3,"Panel Truck","0",14968,1,"1",1,18,"1",151.979,395.16
"1",2758,0,46,0,13,"0","0","Female","Masters","Lawyer",22,"Private",23530,10,"Sports Car","0",0,0,"0",2,21,"1",119.904,0
"0",0,0,46,0,12,"0","1","Male","Masters","Professional",12,"Commercial",27790,2,"Panel Truck","0",8414,2,"0",4,10,"1",24.306,150.872
"0",0,0,53,0,11,"0","1","Female","<High School","Blue Collar",40,"Private",8970,6,"SUV","0",0,0,"0",3,4,"0",21.665,178.318
"0",0,0,45,1,0,"0","1","Female","High School","Student",32,"Private",6530,4,"SUV","0",0,0,"0",0,1,"1",0.312,0
"0",0,0,43,0,11,"0","0","Female","PhD","Doctor",6,"Commercial",36460,1,"Pickup","0",4289,2,"0",0,22,"1",142.297,0
"0",0,0,47,0,14,"0","1","Male","Bachelors","Professional",52,"Private",12340,1,"Minivan","0",11471,2,"0",0,8,"1",50.542,234.379
"1",5667,0,53,1,12,"0","1","Female","High School","Clerical",27,"Private",12080,1,"Sports Car","0",0,0,"0",0,6,"1",31.205,170.358
"0",0,0,49,0,7,"0","0","Male","Masters","Professional",33,"Private",16320,17,"Van","1",0,0,"0",3,6,"0",86.847,228.889
"0",0,0,32,1,11,"0","1","Female","<High School","Professional",60,"Private",9280,1,"SUV","0",4409,2,"0",1,8,"1",8.824,91.593
"0",0,0,61,0,6,"0","0","Female","Masters","Lawyer",19,"Private",23880,10,"SUV","0",1776,3,"0",4,16,"1",46.826,178.836
"0",0,0,47,0,8,"0","0","Male","High School","Clerical",24,"Private",20500,1,"Van","1",0,0,"0",0,1,"1",51.624,0
"1",14929.031422,1,37,1,12,"1","0","Female","PhD","Manager",34,"Private",33380,1,"Pickup","0",0,0,"0",0,14,"1",152.06,0
"0",0,0,30,3,16,"0","1","Female","<High School","Blue Collar",42,"Private",16330,7,"SUV","0",7829,2,"0",4,1,"1",30.619,130.436
"1",3633,0,42,0,10,"0","0","Female","<High School","Home Maker",27,"Private",9800,6,"SUV","0",5229,2,"0",6,1,"1",21.67,0
"1",1467,0,48,0,14,"0","0","Male","Bachelors","Manager",60,"Private",21340,1,"Minivan","0",0,0,"0",1,13,"1",82.885,0
"1",7801,0,42,1,10,"1","0","Male","Masters","Lawyer",36,"Private",5700,1,"Pickup","0",2308,1,"0",2,12,"1",134.52,342.728
"0",0,2,38,3,13,"0","1","Female","Bachelors","Professional",47,"Private",17950,6,"SUV","0",0,0,"0",3,9,"1",117.219,337.915
"0",0,0,51,0,12,"0","1","Female","<High School","Clerical",50,"Private",2960,6,"Sports Car","0",0,0,"0",3,7,"0",14.581,138.114
"0",0,1,42,2,15,"0","1","Male","Masters","Lawyer",30,"Private",7920,6,"Pickup","1",0,0,"0",0,15,"1",22.155,127.123
"1",8662,2,36,3,13,"0","1","Female","<High School","Clerical",37,"Commercial",26280,7,"Pickup","0",39535,3,"1",2,8,"1",28.326,145.411
"0",0,0,46,0,0,"0","0","Female","High School","Student",23,"Commercial",10080,1,"SUV","0",0,0,"0",0,10,"0",0,0
"0",0,0,63,0,12,"0","1","Male","Bachelors","Manager",36,"Private",13670,9,"SUV","1",2085,3,"0",0,1,"1",52.739,265.69
"1",10209,2,39,3,12,"0","1","Female","Bachelors","Clerical",43,"Commercial",7210,4,"SUV","0",0,0,"1",2,9,"1",71.304,191.274
"0",0,0,51,0,11,"0","1","Female","Bachelors","Manager",34,"Private",14760,10,"SUV","0",9227,2,"0",7,11,"1",61.666,198.755
"1",5555,0,30,2,0,"0","1","Female","High School","Student",60,"Commercial",4500,1,"SUV","0",0,0,"1",3,8,"1",0,91.9
"0",0,0,27,0,9,"0","0","Female","Bachelors","Blue Collar",39,"Commercial",25720,10,"Pickup","0",6985,3,"0",3,13,"1",81.474,0
"0",0,0,47,0,10,"0","0","Female","PhD","Doctor",23,"Private",11240,1,"SUV","0",0,0,"0",1,21,"1",161.627,408.755
"0",0,0,46,0,8,"0","1","Male","<High School","Blue Collar",40,"Private",8470,13,"Pickup","1",0,0,"0",0,7,"1",23.655,190.55
"0",0,0,42,1,8,"1","0","Female","PhD","Doctor",18,"Private",5700,10,"Sports Car","0",0,0,"0",0,16,"1",85.664,258.771
"1",6357,1,45,1,13,"0","1","Female","<High School","Clerical",37,"Private",7660,4,"SUV","0",0,0,"0",0,1,"1",34.675,165.566
